BEAT_OF_OCCURRENCE,DAMAGE_PER_BEAT,PRIM_CONTRIBUTORY_CAUSE,DAMAGE_PER_CAUSE,PERCENTAGE,,,
614,5449661.536,EXCEEDING AUTHORIZED SPEED LIMIT,56751.1498,1.041370174,,,
614,5449661.536,NOT APPLICABLE,214624.6294,3.938311178,,,
614,5449661.536,DISREGARDING TRAFFIC SIGNALS,282236.0094,5.178964007,,,
614,5449661.536,FOLLOWING TOO CLOSELY,864319.1558,15.86005204,,,
614,5449661.536,ROAD CONSTRUCTION/MAINTENANCE,33461.57037,0.614011901,,,
614,5449661.536,WEATHER,99129.02341,1.81899413,,,
614,5449661.536,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,68312.33851,1.253515252,,,
614,5449661.536,FAILING TO REDUCE SPEED TO AVOID CRASH,348220.5525,6.389764764,,,
614,5449661.536,DISREGARDING OTHER TRAFFIC SIGNS,0,0,,,
614,5449661.536,IMPROPER BACKING,126792.0804,2.326604682,,,
614,5449661.536,IMPROPER LANE USAGE,210720.9874,3.866680271,,,
614,5449661.536,DISTRACTION - FROM OUTSIDE VEHICLE,11670.80897,0.214156584,,,
614,5449661.536,DRIVING ON WRONG SIDE/WRONG WAY,60602.88204,1.112048549,,,
614,5449661.536,DISTRACTION - FROM INSIDE VEHICLE,17162.0165,0.314918943,,,
614,5449661.536,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),30077.15716,0.551908719,,,
614,5449661.536,IMPROPER OVERTAKING/PASSING,375429.7151,6.889046459,,,
614,5449661.536,FAILING TO YIELD RIGHT-OF-WAY,642493.5833,11.78960526,,,
621,6419430.655,DISREGARDING TRAFFIC SIGNALS,167167.8686,2.60409182,,,
621,6419430.655,FOLLOWING TOO CLOSELY,760999.1831,11.85462114,,,
621,6419430.655,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,7728.888556,0.12039835,
621,6419430.655,DISREGARDING STOP SIGN,175642.5745,2.736108294,,,
621,6419430.655,EQUIPMENT - VEHICLE CONDITION,33198.55894,0.517157373,,,
621,6419430.655,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,89127.58952,1.388403338,,,
621,6419430.655,CELL PHONE USE OTHER THAN TEXTING,7925.806766,0.123465883,,,
621,6419430.655,DISREGARDING OTHER TRAFFIC SIGNS,68829.56449,1.072206683,,,
621,6419430.655,DISTRACTION - FROM INSIDE VEHICLE,104813.4167,1.632752534,,,
621,6419430.655,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,188675.2699,2.939127783
621,6419430.655,EXCEEDING SAFE SPEED FOR CONDITIONS,108909.0689,1.696553399,,,
621,6419430.655,DRIVING ON WRONG SIDE/WRONG WAY,163013.7814,2.539380674,,,
621,6419430.655,FAILING TO REDUCE SPEED TO AVOID CRASH,577203.4888,8.991505942,,,
621,6419430.655,UNABLE TO DETERMINE,1447172.577,22.54362816,,,
621,6419430.655,WEATHER,118730.8393,1.849554045,,,
621,6419430.655,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),50027.317,0.779310809,,,
621,6419430.655,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),107281.6481,1.671201916
621,6419430.655,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),9885.057552,0.153986515,
621,6419430.655,IMPROPER OVERTAKING/PASSING,362211.7389,5.642427785,,,
621,6419430.655,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,18431.62556,0.287122434,,,
621,6419430.655,ROAD CONSTRUCTION/MAINTENANCE,12121.53148,0.188825647,,,
621,6419430.655,NOT APPLICABLE,151407.9879,2.358589041,,,
621,6419430.655,IMPROPER TURNING/NO SIGNAL,315227.9787,4.910528607,,,
621,6419430.655,IMPROPER BACKING,111142.3406,1.731342647,,,
621,6419430.655,EXCEEDING AUTHORIZED SPEED LIMIT,29720.62928,0.462979209,,,
621,6419430.655,BICYCLE ADVANCING LEGALLY ON RED LIGHT,0,0,,,
621,6419430.655,DISTRACTION - FROM OUTSIDE VEHICLE,34848.94706,0.542866633,,,
621,6419430.655,IMPROPER LANE USAGE,184032.5187,2.866804372,,,
621,6419430.655,DISREGARDING ROAD MARKINGS,7625.642803,0.118790018,,,
621,6419430.655,FAILING TO YIELD RIGHT-OF-WAY,998775.4018,15.55862904,,,
621,6419430.655,PHYSICAL CONDITION OF DRIVER,7551.812724,0.117639914,,,
622,8856590.818,TEXTING,9984.371466,0.112733801,,,
622,8856590.818,WEATHER,123853.459,1.398432665,,,
622,8856590.818,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,213075.946,2.405846114,,,
622,8856590.818,FAILING TO REDUCE SPEED TO AVOID CRASH,476201.9084,5.376808279,,,
622,8856590.818,DISREGARDING ROAD MARKINGS,23553.90692,0.265947783,,,
622,8856590.818,CELL PHONE USE OTHER THAN TEXTING,31115.86846,0.35133009,,,
622,8856590.818,FOLLOWING TOO CLOSELY,1464250.36,16.53288935,,,
622,8856590.818,DISREGARDING STOP SIGN,151961.1492,1.715797335,,,
622,8856590.818,UNABLE TO DETERMINE,2026699.927,22.88352222,,,
622,8856590.818,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),5346.53698,6.04E-02,
622,8856590.818,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,81698.45298,0.922459383
622,8856590.818,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),12499.49445,0.141132121,,,
622,8856590.818,EXCEEDING AUTHORIZED SPEED LIMIT,85254.58861,0.962611804,,,
622,8856590.818,DISREGARDING OTHER TRAFFIC SIGNS,13119.41952,0.148131711,,,
622,8856590.818,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,21560.57304,0.243440998,
622,8856590.818,FAILING TO YIELD RIGHT-OF-WAY,1005791.055,11.35641327,,,
622,8856590.818,IMPROPER LANE USAGE,482830.1432,5.451647853,,,
622,8856590.818,IMPROPER OVERTAKING/PASSING,702876.9485,7.936202123,,,
622,8856590.818,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,0,0,,,
622,8856590.818,NOT APPLICABLE,307999.3122,3.47762834,,,
622,8856590.818,EXCEEDING SAFE SPEED FOR CONDITIONS,143447.4438,1.619668863,,,
622,8856590.818,IMPROPER BACKING,514197.3363,5.805815656,,,
622,8856590.818,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),23127.2296,0.261130158,,,
622,8856590.818,DISTRACTION - FROM INSIDE VEHICLE,84943.47501,0.959099012,,,
622,8856590.818,EQUIPMENT - VEHICLE CONDITION,153079.9532,1.72842978,,,
622,8856590.818,DISREGARDING TRAFFIC SIGNALS,181040.786,2.044136279,,,
622,8856590.818,DISTRACTION - FROM OUTSIDE VEHICLE,28038.62638,0.316584868,,,
622,8856590.818,PHYSICAL CONDITION OF DRIVER,4977.33146,5.62E-02,,,
622,8856590.818,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),126030.1561,1.423009809
622,8856590.818,IMPROPER TURNING/NO SIGNAL,340365.5833,3.843076759,,,
622,8856590.818,DRIVING ON WRONG SIDE/WRONG WAY,17669.47471,0.199506504,,,
623,10552112.34,IMPROPER OVERTAKING/PASSING,648271.0386,6.143519115,,,
623,10552112.34,WEATHER,199965.406,1.895027266,,,
623,10552112.34,DISTRACTION - FROM INSIDE VEHICLE,128401.7201,1.216834279,,,
623,10552112.34,ANIMAL,4279.004073,4.06E-02,,,
623,10552112.34,TURNING RIGHT ON RED,28095.85886,0.266258148,,,
623,10552112.34,UNABLE TO DETERMINE,2405377.44,22.79522206,,,
623,10552112.34,DRIVING ON WRONG SIDE/WRONG WAY,60916.41401,0.577291182,,,
623,10552112.34,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),5180.428663,4.91E-02,,,
623,10552112.34,IMPROPER LANE USAGE,378795.2031,3.589757111,,,
623,10552112.34,EQUIPMENT - VEHICLE CONDITION,204294.1247,1.936049562,,,
623,10552112.34,ROAD CONSTRUCTION/MAINTENANCE,11492.07169,0.108907784,,,
623,10552112.34,IMPROPER TURNING/NO SIGNAL,335812.9178,3.182423642,,,
623,10552112.34,PHYSICAL CONDITION OF DRIVER,45036.24172,0.426798353,,,
623,10552112.34,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,243407.7657,2.306720758,,,
623,10552112.34,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,68010.87182,0.644523766,
623,10552112.34,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),31858.07894,0.301911863,
623,10552112.34,DISREGARDING OTHER TRAFFIC SIGNS,42412.9447,0.401937957,,,
623,10552112.34,FAILING TO YIELD RIGHT-OF-WAY,1274975.179,12.08265358,,,
623,10552112.34,DISREGARDING STOP SIGN,433742.8274,4.110483413,,,
623,10552112.34,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1001.537171,9.49E-03,,,
623,10552112.34,DISREGARDING TRAFFIC SIGNALS,683017.1602,6.47280031,,,
623,10552112.34,IMPROPER BACKING,263949.0303,2.501385711,,,
623,10552112.34,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),137357.5031,1.301706224,,,
623,10552112.34,FOLLOWING TOO CLOSELY,1129808.515,10.70694169,,,
623,10552112.34,NOT APPLICABLE,275407.9918,2.609979717,,,
623,10552112.34,EXCEEDING AUTHORIZED SPEED LIMIT,118132.8364,1.119518373,,,
623,10552112.34,FAILING TO REDUCE SPEED TO AVOID CRASH,616512.7949,5.842553368,,,
623,10552112.34,EXCEEDING SAFE SPEED FOR CONDITIONS,44925.57776,0.425749616,,,
623,10552112.34,DISTRACTION - FROM OUTSIDE VEHICLE,20043.64469,0.189949122,,,
623,10552112.34,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,577600.0326,5.473785854
623,10552112.34,DISREGARDING ROAD MARKINGS,15747.01221,0.1492309,,,
623,10552112.34,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),88800.77131,0.841544977
623,10552112.34,CELL PHONE USE OTHER THAN TEXTING,28035.76064,0.26568861,,,
623,10552112.34,TEXTING,1446.634045,1.37E-02,,,
624,6354385.014,EXCEEDING SAFE SPEED FOR CONDITIONS,70635.33089,1.111599796,,,
624,6354385.014,EQUIPMENT - VEHICLE CONDITION,16210.47577,0.255106918,,,
624,6354385.014,FAILING TO REDUCE SPEED TO AVOID CRASH,248052.854,3.90364848,,,
624,6354385.014,DRIVING ON WRONG SIDE/WRONG WAY,94840.34591,1.492518091,,,
624,6354385.014,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),25283.12794,0.397884734
624,6354385.014,PHYSICAL CONDITION OF DRIVER,84263.77246,1.326072819,,,
624,6354385.014,UNABLE TO DETERMINE,1437053.83,22.61515201,,,
624,6354385.014,DISTRACTION - FROM OUTSIDE VEHICLE,59124.53565,0.930452522,,,
624,6354385.014,WEATHER,93418.65417,1.470144695,,,
624,6354385.014,DISREGARDING ROAD MARKINGS,3133.624556,4.93E-02,,,
624,6354385.014,CELL PHONE USE OTHER THAN TEXTING,22700.2991,0.357238333,,,
624,6354385.014,DISREGARDING STOP SIGN,351350.2813,5.529257048,,,
624,6354385.014,FOLLOWING TOO CLOSELY,665484.3138,10.47283588,,,
624,6354385.014,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,198482.1325,3.123545899,,,
624,6354385.014,NOT APPLICABLE,351669.4458,5.534279792,,,
624,6354385.014,ROAD CONSTRUCTION/MAINTENANCE,2462.691491,3.88E-02,,,
624,6354385.014,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,51980.50122,0.81802568
624,6354385.014,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),10813.16935,0.170168621,,,
624,6354385.014,IMPROPER TURNING/NO SIGNAL,295917.5561,4.656903154,,,
624,6354385.014,IMPROPER OVERTAKING/PASSING,309064.2361,4.863794615,,,
624,6354385.014,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,6081.535964,9.57E-02,,,
624,6354385.014,TEXTING,0,0,,,
624,6354385.014,IMPROPER BACKING,133690.0249,2.103901866,,,
624,6354385.014,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),52573.4138,0.827356443,,,
624,6354385.014,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,23174.7232,0.364704423,
624,6354385.014,IMPROPER LANE USAGE,205280.8969,3.23053917,,,
624,6354385.014,DISTRACTION - FROM INSIDE VEHICLE,55516.22899,0.873668008,,,
624,6354385.014,DISREGARDING TRAFFIC SIGNALS,204433.0089,3.217195818,,,
624,6354385.014,EXCEEDING AUTHORIZED SPEED LIMIT,63673.5441,1.002041015,,,
624,6354385.014,FAILING TO YIELD RIGHT-OF-WAY,1218020.459,19.1681879,,,
631,3602591.422,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,0,0,
631,3602591.422,ROAD CONSTRUCTION/MAINTENANCE,2871.97485,7.97E-02,,,
631,3602591.422,WEATHER,73245.95873,2.033146425,,,
631,3602591.422,UNABLE TO DETERMINE,1198512.998,33.26808005,,,
631,3602591.422,BICYCLE ADVANCING LEGALLY ON RED LIGHT,19570.18048,0.543225089,,,
631,3602591.422,PHYSICAL CONDITION OF DRIVER,36017.75516,0.999773522,,,
631,3602591.422,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),40380.35695,1.120869736
631,3602591.422,DRIVING ON WRONG SIDE/WRONG WAY,69834.24117,1.938444663,,,
631,3602591.422,IMPROPER OVERTAKING/PASSING,143008.0872,3.9695894,,,
631,3602591.422,IMPROPER BACKING,91500.07541,2.539840484,,,
631,3602591.422,EQUIPMENT - VEHICLE CONDITION,66549.77899,1.84727523,,,
631,3602591.422,IMPROPER LANE USAGE,70652.73265,1.961164183,,,
631,3602591.422,FAILING TO REDUCE SPEED TO AVOID CRASH,138557.8834,3.846061548,,,
631,3602591.422,DISTRACTION - FROM OUTSIDE VEHICLE,51040.54991,1.416773204,,,
631,3602591.422,NOT APPLICABLE,192731.0345,5.349788858,,,
631,3602591.422,FAILING TO YIELD RIGHT-OF-WAY,534912.2783,14.84798623,,,
631,3602591.422,DISTRACTION - FROM INSIDE VEHICLE,23648.89313,0.656441166,,,
631,3602591.422,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,24325.24294,0.675215146
631,3602591.422,DISREGARDING ROAD MARKINGS,5970.675923,0.165732808,,,
631,3602591.422,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,42964.10781,1.192588967,,,
631,3602591.422,IMPROPER TURNING/NO SIGNAL,103760.0738,2.880151025,,,
631,3602591.422,DISREGARDING STOP SIGN,161135.2816,4.472760374,,,
631,3602591.422,FOLLOWING TOO CLOSELY,323509.589,8.979913375,,,
631,3602591.422,EXCEEDING AUTHORIZED SPEED LIMIT,80160.57636,2.225080975,,,
631,3602591.422,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),62646.78359,1.738936678,,,
631,3602591.422,DISREGARDING TRAFFIC SIGNALS,45084.31225,1.25144117,,,
632,10004888.59,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,384858.7856,3.846707359,,,
632,10004888.59,CELL PHONE USE OTHER THAN TEXTING,78775.83087,0.787373394,,,
632,10004888.59,EXCEEDING AUTHORIZED SPEED LIMIT,182918.1005,1.82828723,,,
632,10004888.59,IMPROPER LANE USAGE,407015.0319,4.068161561,,,
632,10004888.59,DISREGARDING ROAD MARKINGS,16271.339,0.162633885,,,
632,10004888.59,EQUIPMENT - VEHICLE CONDITION,16539.89952,0.165318178,,,
632,10004888.59,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),52841.62492,0.528158054
632,10004888.59,IMPROPER OVERTAKING/PASSING,495653.7949,4.954116084,,,
632,10004888.59,IMPROPER TURNING/NO SIGNAL,314096.0052,3.139425315,,,
632,10004888.59,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,0,0,
632,10004888.59,DISREGARDING OTHER TRAFFIC SIGNS,30084.12283,0.300694231,,,
632,10004888.59,FAILING TO REDUCE SPEED TO AVOID CRASH,413911.6689,4.137094233,,,
632,10004888.59,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),110827.8034,1.107736507,,,
632,10004888.59,FOLLOWING TOO CLOSELY,1647619.144,16.46814084,,,
632,10004888.59,DISTRACTION - FROM OUTSIDE VEHICLE,74016.61241,0.739804464,,,
632,10004888.59,DRIVING ON WRONG SIDE/WRONG WAY,59418.55843,0.593895253,,,
632,10004888.59,PHYSICAL CONDITION OF DRIVER,137215.3299,1.371482837,,,
632,10004888.59,UNABLE TO DETERMINE,2541590.887,25.40349015,,,
632,10004888.59,IMPROPER BACKING,283952.1816,2.838134368,,,
632,10004888.59,DISREGARDING STOP SIGN,198960.076,1.988628601,,,
632,10004888.59,DISREGARDING TRAFFIC SIGNALS,283566.6188,2.834280624,,,
632,10004888.59,WEATHER,84066.19808,0.840251216,,,
632,10004888.59,FAILING TO YIELD RIGHT-OF-WAY,1582277.249,15.81504116,,,
632,10004888.59,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,62588.3071,0.625577252
632,10004888.59,DISTRACTION - FROM INSIDE VEHICLE,65681.93441,0.656498409,,,
632,10004888.59,NOT APPLICABLE,363427.6909,3.632501128,,,
632,10004888.59,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,16641.79294,0.166336614,,,
632,10004888.59,EXCEEDING SAFE SPEED FOR CONDITIONS,100072.0024,1.000231052,,,
633,2116494.622,IMPROPER LANE USAGE,27082.49788,1.279592095,,,
633,2116494.622,FOLLOWING TOO CLOSELY,150671.2671,7.11890621,,,
633,2116494.622,DISREGARDING TRAFFIC SIGNALS,4578.468156,0.216323165,,,
633,2116494.622,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,57042.63624,2.695146761,,,
633,2116494.622,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,0,0,
633,2116494.622,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),5014.825381,0.236940143
633,2116494.622,PHYSICAL CONDITION OF DRIVER,17252.52753,0.815146297,,,
633,2116494.622,IMPROPER TURNING/NO SIGNAL,74906.82035,3.539192567,,,
633,2116494.622,IMPROPER OVERTAKING/PASSING,37868.67672,1.78921677,,,
633,2116494.622,UNABLE TO DETERMINE,558822.8139,26.4032239,,,
633,2116494.622,EQUIPMENT - VEHICLE CONDITION,8354.39977,0.394728136,,,
633,2116494.622,EXCEEDING AUTHORIZED SPEED LIMIT,47150.95491,2.227785245,,,
633,2116494.622,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),33204.27426,1.568833387,,,
633,2116494.622,DISTRACTION - FROM OUTSIDE VEHICLE,19943.07527,0.942269121,,,
633,2116494.622,DISTRACTION - FROM INSIDE VEHICLE,4402.007586,0.207985768,,,
633,2116494.622,PASSING STOPPED SCHOOL BUS,20549.7124,0.970931472,,,
633,2116494.622,DRIVING ON WRONG SIDE/WRONG WAY,4069.330749,0.192267474,,,
633,2116494.622,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,61547.6122,2.907997571
633,2116494.622,DISREGARDING STOP SIGN,197138.8971,9.314405763,,,
633,2116494.622,EXCEEDING SAFE SPEED FOR CONDITIONS,16945.35864,0.800633201,,,
633,2116494.622,WEATHER,26969.64983,1.274260258,,,
633,2116494.622,TEXTING,2133.374331,0.100797531,,,
633,2116494.622,FAILING TO REDUCE SPEED TO AVOID CRASH,138583.4617,6.547782369,,,
633,2116494.622,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),3045.225297,0.143880606,,,
633,2116494.622,NOT APPLICABLE,124836.225,5.898253824,,,
633,2116494.622,FAILING TO YIELD RIGHT-OF-WAY,462868.2887,21.86957074,,,
633,2116494.622,IMPROPER BACKING,11512.24113,0.543929619,,,
634,5182679.02,CELL PHONE USE OTHER THAN TEXTING,18805.75047,0.362857711,,,
634,5182679.02,DISTRACTION - FROM INSIDE VEHICLE,17459.60663,0.336883812,,,
634,5182679.02,IMPROPER TURNING/NO SIGNAL,110072.5717,2.123854696,,,
634,5182679.02,ANIMAL,957.7595323,1.85E-02,,,
634,5182679.02,EXCEEDING SAFE SPEED FOR CONDITIONS,52475.2311,1.012511693,,,
634,5182679.02,IMPROPER LANE USAGE,219095.3064,4.227452743,,,
634,5182679.02,UNABLE TO DETERMINE,1230175.898,23.7362934,,,
634,5182679.02,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,151443.7763,2.922113751,,,
634,5182679.02,FOLLOWING TOO CLOSELY,730271.7253,14.09062229,,,
634,5182679.02,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2973.88005,5.74E-02,,,
634,5182679.02,IMPROPER BACKING,157045.8322,3.030205645,,,
634,5182679.02,EQUIPMENT - VEHICLE CONDITION,126241.1716,2.435828481,,,
634,5182679.02,NOT APPLICABLE,220156.6661,4.247931721,,,
634,5182679.02,ROAD CONSTRUCTION/MAINTENANCE,1308.457373,0.025246738,,,
634,5182679.02,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,4344.125773,8.38E-02,,,
634,5182679.02,PHYSICAL CONDITION OF DRIVER,58780.7409,1.134176758,,,
634,5182679.02,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),22732.19713,0.438618657
634,5182679.02,FAILING TO YIELD RIGHT-OF-WAY,425176.3741,8.203795227,,,
634,5182679.02,WEATHER,579863.8097,11.18849552,,,
634,5182679.02,IMPROPER OVERTAKING/PASSING,259482.4418,5.006724145,,,
634,5182679.02,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,23818.63863,0.45958159
634,5182679.02,DRIVING ON WRONG SIDE/WRONG WAY,42461.23556,0.819291247,,,
634,5182679.02,FAILING TO REDUCE SPEED TO AVOID CRASH,347673.9661,6.70838315,,,
634,5182679.02,EXCEEDING AUTHORIZED SPEED LIMIT,18341.89592,0.353907619,,,
634,5182679.02,DISREGARDING STOP SIGN,39340.1752,0.759070262,,,
634,5182679.02,DISTRACTION - FROM OUTSIDE VEHICLE,30331.62619,0.585249946,,,
634,5182679.02,DISREGARDING TRAFFIC SIGNALS,291848.1602,5.631221981,,,
711,4445239.792,FAILING TO REDUCE SPEED TO AVOID CRASH,315169.3367,7.09004129,,,
711,4445239.792,IMPROPER BACKING,42499.17414,0.956060328,,,
711,4445239.792,DISTRACTION - FROM INSIDE VEHICLE,27994.67032,0.629767383,,,
711,4445239.792,EXCEEDING AUTHORIZED SPEED LIMIT,20461.31739,0.46029727,,,
711,4445239.792,WEATHER,42878.55896,0.964594959,,,
711,4445239.792,PHYSICAL CONDITION OF DRIVER,88620.24754,1.993598809,,,
711,4445239.792,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),15881.82559,0.35727714,,,
711,4445239.792,DISREGARDING STOP SIGN,113015.4148,2.542391865,,,
711,4445239.792,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),33191.22438,0.74666893,,,
711,4445239.792,DISREGARDING OTHER TRAFFIC SIGNS,57125.34017,1.285090183,,,
711,4445239.792,IMPROPER OVERTAKING/PASSING,356013.554,8.008871751,,,
711,4445239.792,IMPROPER TURNING/NO SIGNAL,210169.2326,4.727961649,,,
711,4445239.792,EXCEEDING SAFE SPEED FOR CONDITIONS,48700.0937,1.095556055,,,
711,4445239.792,DISTRACTION - FROM OUTSIDE VEHICLE,14144.93438,0.31820408,,,
711,4445239.792,DISREGARDING TRAFFIC SIGNALS,407162.1628,9.159509539,,,
711,4445239.792,FOLLOWING TOO CLOSELY,388945.1434,8.749699939,,,
711,4445239.792,EQUIPMENT - VEHICLE CONDITION,39826.04126,0.895925599,,,
711,4445239.792,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,102181.565,2.298673857
711,4445239.792,FAILING TO YIELD RIGHT-OF-WAY,385915.4441,8.681543901,,,
711,4445239.792,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,92862.85555,2.089040409,,,
711,4445239.792,NOT APPLICABLE,97038.20337,2.182968926,,,
711,4445239.792,IMPROPER LANE USAGE,203172.317,4.570559216,,,
711,4445239.792,UNABLE TO DETERMINE,1342271.135,30.19569692,,,
712,2961497.445,UNABLE TO DETERMINE,828613.7552,27.97955327,,,
712,2961497.445,CELL PHONE USE OTHER THAN TEXTING,24783.21547,0.836847437,,,
712,2961497.445,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,72383.24213,2.444143325
712,2961497.445,DISTRACTION - FROM OUTSIDE VEHICLE,7887.329422,0.266329098,,,
712,2961497.445,EXCEEDING AUTHORIZED SPEED LIMIT,3595.252591,0.121399821,,,
712,2961497.445,DRIVING ON WRONG SIDE/WRONG WAY,51779.5836,1.748425739,,,
712,2961497.445,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,60160.78031,2.031431106,,,
712,2961497.445,FAILING TO YIELD RIGHT-OF-WAY,302904.6129,10.22808962,,,
712,2961497.445,FOLLOWING TOO CLOSELY,396575.3852,13.39104262,,,
712,2961497.445,DISREGARDING OTHER TRAFFIC SIGNS,10448.86405,0.352823673,,,
712,2961497.445,IMPROPER BACKING,118156.566,3.989757484,,,
712,2961497.445,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),3815.602806,0.128840321
712,2961497.445,DISREGARDING STOP SIGN,139018.4301,4.69419382,,,
712,2961497.445,WEATHER,23529.81,0.794524069,,,
712,2961497.445,IMPROPER LANE USAGE,41509.01561,1.401622537,,,
712,2961497.445,EXCEEDING SAFE SPEED FOR CONDITIONS,3672.957415,0.124023656,,,
712,2961497.445,FAILING TO REDUCE SPEED TO AVOID CRASH,186704.8276,6.304406168,,,
712,2961497.445,NOT APPLICABLE,84873.27565,2.865890558,,,
712,2961497.445,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),10619.77057,0.358594622,,,
712,2961497.445,IMPROPER OVERTAKING/PASSING,405631.1771,13.69682685,,,
712,2961497.445,DISREGARDING TRAFFIC SIGNALS,125339.9708,4.232317372,,,
712,2961497.445,IMPROPER TURNING/NO SIGNAL,54608.5931,1.843952059,,,
712,2961497.445,PHYSICAL CONDITION OF DRIVER,4885.427633,0.164964776,,,
713,3269860.225,DISREGARDING TRAFFIC SIGNALS,430566.4798,13.16773349,,,
713,3269860.225,IMPROPER OVERTAKING/PASSING,133261.7159,4.075456037,,,
713,3269860.225,PHYSICAL CONDITION OF DRIVER,70138.95129,2.145013746,,,
713,3269860.225,EQUIPMENT - VEHICLE CONDITION,35193.29455,1.076293546,,,
713,3269860.225,DRIVING ON WRONG SIDE/WRONG WAY,54408.94264,1.663953163,,,
